"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_PorchSF","HouseAge","YearSinceRemodel"
"2808",2808,"20","RL",69.2055921052632,11327,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","6",1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",305,"TA","TA","CBlock","TA","TA","Av","ALQ",779,"Unf",0,285,1064,"GasA","TA","Y","SBrkr",1064,0,0,1064,0,1,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1967,"Unf",2,528,"TA","TA","Y",314,48,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2128,1,362,39,39
"2809",2809,"80","RL",80,10366,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","SLvl","6","7",1964,1964,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","Gd","TA","Av","GLQ",456,"Unf",0,456,912,"GasA","TA","Y","SBrkr",934,0,0,934,0,1,1,0,2,1,"TA",4,"Typ",0,"None","Attchd",1964,"Unf",1,336,"TA","TA","Y",77,0,0,0,0,0,"None","GdPrv","Shed",500,"7","2006","WD","Normal",NA,1846,1,77,42,42
"2810",2810,"20","RL",75,9000,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","6",1966,1966,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",773,"Unf",0,286,1059,"GasA","Gd","Y","SBrkr",1059,0,0,1059,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd",1966,"Fin",1,286,"TA","TA","Y",0,88,0,0,0,0,"None","GdWo","None",0,"6","2006","WD","Abnorml",NA,2118,2,88,40,40
"2811",2811,"20","RL",69.2055921052632,9535,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","5",1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",450,"TA","TA","CBlock","TA","TA","No","BLQ",194,"LwQ",982,0,1176,"GasA","TA","Y","SBrkr",1458,0,0,1458,1,0,1,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1967,"Unf",2,512,"TA","TA","Y",284,0,0,0,0,0,"None","MnPrv","None",0,"7","2006","WD","Normal",NA,2634,3,284,39,39
"2812",2812,"80","RL",69.2055921052632,7176,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl","6","6",1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","Gd","Gd","GLQ",794,"Unf",0,166,960,"GasA","Fa","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",6,"Typ",1,"Fa","Detchd",1979,"Unf",2,616,"TA","TA","Y",131,0,0,0,180,0,"None","GdPrv","None",0,"7","2006","WD","Normal",NA,2000,2,311,28,28
"2813",2813,"90","RL",69.2055921052632,9662,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story","5","4",1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1967,1967,"GasA","TA","Y","SBrkr",1967,0,0,1967,0,0,2,0,6,2,"TA",10,"Typ",0,"None","Attchd",1977,"Fin",2,580,"TA","TA","Y",170,0,0,0,0,0,"None","None","None",0,"8","2006","WD","Normal",NA,3934,2,170,29,29
"2814",2814,"90","RL",75,8235,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story","5","4",1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",99,"TA","TA","CBlock","TA","TA","No","Rec",483,"Unf",0,1466,1949,"GasA","TA","Y","SBrkr",1949,0,0,1949,0,0,2,0,6,2,"TA",10,"Typ",0,"None","Attchd",1977,"RFn",2,586,"TA","TA","Y",32,0,0,0,0,0,"None","None","None",0,"5","2006","WD","Normal",NA,3898,2,32,29,29
"2815",2815,"30","RL",69.2055921052632,17529,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","5",1924,1950,"Gable","CompShg","BrkFace","Wd Sdng","Stone",65,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,872,872,"GasA","Fa","N","FuseF",872,0,0,872,0,0,1,0,2,1,"Fa",5,"Mod",1,"Gd","Detchd",1924,"Unf",1,322,"Fa","Fa","N",0,0,116,0,0,0,"None","None","None",0,"4","2006","WD","Normal",NA,1744,1,116,82,56
"2816",2816,"20","RL",69.2055921052632,20355,"Pave","None","Reg","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","7","6",1967,1967,"Gable","Tar&Grv","Plywood","Plywood","BrkFace",123,"TA","TA","CBlock","TA","TA","Av","Rec",810,"ALQ",826,229,1865,"GasA","TA","Y","SBrkr",1830,0,0,1830,1,0,1,0,2,1,"TA",6,"Typ",2,"Gd","Attchd",1967,"Unf",2,521,"TA","TA","Y",0,115,168,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,3695,2,283,39,39
"2817",2817,"20","RL",87,13050,"Pave","None","Reg","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","5","6",1963,1963,"Flat","Tar&Grv","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",104,"ALQ",850,46,1000,"GasA","Ex","Y","SBrkr",1000,0,0,1000,1,0,1,0,1,1,"TA",4,"Typ",2,"TA","Attchd",1993,"Unf",2,575,"TA","TA","Y",238,0,148,0,0,0,"None","None","None",0,"4","2006","WD","Normal",NA,2000,2,386,43,43
"2818",2818,"85","RL",72,10820,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","SFoyer","5","7",1971,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"TA","TA","PConc","TA","TA","Av","GLQ",535,"Rec",159,88,782,"GasA","Ex","Y","SBrkr",810,0,0,810,1,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd",1973,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"6","2006","WD","Normal",NA,1592,2,0,35,34
"2819",2819,"150","RL",69.2055921052632,1700,"Pave","None","Reg","HLS","AllPub","Inside","Gtl","ClearCr","Norm","Norm","Twnhs","1.5Fin","7","5",1980,1981,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","Mn","GLQ",397,"Unf",0,33,430,"GasA","TA","Y","SBrkr",880,680,140,1700,1,0,2,1,2,1,"Gd",7,"Typ",0,"None","Basment",1980,"Fin",1,450,"Gd","TA","Y",188,36,0,0,200,0,"None","None","None",0,"4","2006","WD","Normal",NA,1990,4,424,26,25
"2820",2820,"20","RL",75,9375,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story","4","5",1954,1954,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","TA","No","Rec",799,"Unf",0,168,967,"GasA","Ex","Y","SBrkr",1350,0,0,1350,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"RFn",2,504,"TA","TA","Y",237,0,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2317,2,237,52,52
"2821",2821,"50","RL",62,6488,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","5","5",1942,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",230,"Unf",0,569,799,"GasA","Ex","N","FuseA",799,351,0,1150,0,0,1,0,3,1,"TA",6,"Mod",2,"TA","BuiltIn",1942,"Unf",1,215,"TA","TA","Y",264,0,0,0,0,0,"None","None","None",0,"3","2006","WD","Family",NA,1949,1,264,64,56
"2822",2822,"70","RL",114,19950,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story","6","7",1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",1337,672,0,2009,0,0,2,0,4,1,"TA",8,"Typ",2,"Gd","2Types",1928,"Unf",3,795,"TA","TA","P",0,42,0,0,180,0,"None","None","None",0,"12","2006","WD","Normal",NA,2681,2,222,78,56
"2823",2823,"75","RL",60,19800,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2.5Unf","6","8",1935,1990,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",425,"Unf",0,1411,1836,"GasA","Gd","Y","SBrkr",1836,1836,0,3672,0,0,3,1,5,1,"Gd",7,"Typ",2,"Gd","Detchd",1993,"Unf",2,836,"TA","TA","Y",684,80,32,0,0,0,"None","None","None",0,"12","2006","WD","Normal",NA,5508,4,796,71,16
"2824",2824,"80","RL",78,11679,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl","5","5",1962,1962,"Gable","CompShg","Plywood","Plywood","Stone",96,"TA","TA","CBlock","TA","TA","Gd","ALQ",612,"Rec",1164,0,1776,"GasA","Ex","Y","SBrkr",1560,0,0,1560,0,1,2,0,3,1,"TA",6,"Min2",1,"Fa","Attchd",1962,"Fin",2,528,"TA","TA","Y",453,253,144,0,0,0,"None","MnPrv","None",0,"5","2006","WD","Normal",NA,3336,2,850,44,44
"2825",2825,"20","RL",80,12048,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","5","6",1952,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",232,"TA","TA","Slab","TA","None","None","None",0,"None",0,0,0,"GasA","Gd","Y","SBrkr",1488,0,0,1488,0,0,1,0,3,1,"TA",7,"Typ",1,"Ex","Attchd",2002,"RFn",2,569,"TA","TA","Y",0,189,36,0,348,0,"None","None","None",0,"4","2006","WD","Normal",NA,1488,1,573,54,4
"2826",2826,"20","RL",70,10519,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","5","8",1955,1999,"Hip","CompShg","MetalSd","MetalSd","Stone",164,"TA","TA","CBlock","TA","TA","Mn","Unf",0,"Unf",0,1057,1057,"GasA","Gd","Y","SBrkr",1057,0,0,1057,0,1,1,0,3,1,"Gd",6,"Typ",0,"None","Attchd",1955,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"3","2006","WD","Normal",NA,2114,1,0,51,7
"2827",2827,"50","RL",75,9525,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","6","5",1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",468,"Unf",0,532,1000,"GasA","TA","Y","SBrkr",1068,541,0,1609,0,0,1,1,5,1,"TA",7,"Typ",0,"None","Attchd",1953,"Unf",1,305,"Fa","TA","Y",0,0,0,0,0,0,"None","None","None",0,"7","2006","WD","Normal",NA,2609,2,0,53,53
"2828",2828,"60","RL",88,12128,"Pave","None","IR1","Bnk","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story","6","4",1989,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"Gd","TA","CBlock","TA","TA","No","ALQ",549,"Unf",0,319,868,"GasA","Ex","Y","SBrkr",1313,1246,0,2559,0,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",1989,"RFn",2,506,"TA","TA","Y",0,245,0,0,168,0,"None","MnPrv","None",0,"11","2006","WD","Abnorml",NA,3427,3,413,17,17
"2829",2829,"90","RL",73,9069,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","SFoyer","6","8",1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","Gd","PConc","Gd","TA","Av","LwQ",261,"GLQ",1083,0,1344,"GasA","Gd","Y","SBrkr",1440,0,0,1440,2,0,2,0,2,2,"Gd",8,"Typ",0,"None","Attchd",1993,"Unf",4,920,"TA","TA","Y",288,0,0,0,0,0,"None","None","None",0,"4","2006","WD","Normal",NA,2784,4,288,13,13
"2830",2830,"60","RL",133,11003,"Pave","None","IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1308,1308,"GasA","Ex","Y","SBrkr",1308,568,0,1876,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","BuiltIn",2005,"RFn",3,848,"TA","TA","Y",0,40,0,0,0,0,"None","None","None",0,"7","2006","New","Partial",NA,3184,3,40,1,0
"2831",2831,"20","RL",64,7488,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","Av","GLQ",393,"Unf",0,815,1208,"GasA","Ex","Y","SBrkr",1208,0,0,1208,0,0,2,0,2,1,"Gd",6,"Typ",0,"None","Attchd",2005,"RFn",2,632,"TA","TA","Y",105,58,0,0,0,0,"None","None","None",0,"2","2006","WD","Abnorml",NA,2416,2,163,1,1
"2832",2832,"20","RL",90,13377,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","6","5",2006,2006,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","GLQ",1576,"Unf",0,260,1836,"GasA","Gd","Y","SBrkr",1846,0,0,1846,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,495,"TA","TA","Y",0,32,0,0,0,0,"None","None","None",0,"7","2006","New","Partial",NA,3682,3,32,0,0
"2833",2833,"20","RL",78,11645,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","8","5",2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",198,"Gd","TA","PConc","TA","TA","Gd","GLQ",1122,"Unf",0,448,1570,"GasA","Ex","Y","SBrkr",1590,0,0,1590,1,0,2,1,2,1,"Ex",6,"Typ",0,"None","Attchd",2005,"Fin",3,754,"TA","TA","Y",176,80,0,0,0,0,"None","None","None",0,"8","2006","New","Partial",NA,3160,4,256,1,0
"2834",2834,"60","RL",91,10984,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","Gd","Unf",0,"Unf",0,945,945,"GasA","Ex","Y","SBrkr",945,864,0,1809,0,0,2,1,3,1,"Gd",8,"Typ",0,"None","Attchd",2005,"RFn",2,638,"TA","TA","Y",144,54,0,0,0,0,"None","None","None",0,"5","2006","New","Partial",NA,2754,3,198,1,0
"2835",2835,"20","RL",78,9316,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,"Gd","TA","PConc","TA","TA","Gd","GLQ",56,"Unf",0,1558,1614,"GasA","Ex","Y","SBrkr",1614,0,0,1614,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,576,"TA","TA","Y",100,45,0,0,0,0,"None","None","None",0,"3","2006","WD","Normal",NA,3228,2,145,1,1
"2836",2836,"60","RL",78,9316,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",532,"Gd","TA","PConc","TA","TA","Av","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","SBrkr",784,812,0,1596,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd",2005,"RFn",2,610,"TA","TA","Y",144,45,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2380,3,189,1,1
"2837",2837,"20","RL",80,12000,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1Story","6","5",1968,1968,"Gable","CompShg","Plywood","Plywood","None",0,"TA","Fa","CBlock","Fa","Fa","No","LwQ",853,"Unf",0,535,1388,"GasA","Gd","Y","SBrkr",1388,0,0,1388,1,0,2,0,3,1,"TA",6,"Typ",1,"Po","Attchd",1968,"RFn",2,522,"TA","TA","Y",0,58,0,0,0,0,"None","None","None",0,"7","2006","COD","Abnorml",NA,2776,3,58,38,38
"2838",2838,"20","RL",95,13015,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","6",1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1100,1100,"GasA","Ex","Y","SBrkr",1100,0,0,1100,0,0,1,1,3,1,"TA",5,"Typ",0,"None","Attchd",1996,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2200,2,0,10,10
"2839",2839,"60","RL",65,12438,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","PosN","Norm","1Fam","2Story","6","5",1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,781,781,"GasA","Ex","Y","SBrkr",795,704,0,1499,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",1995,"RFn",2,473,"TA","TA","Y",413,91,0,0,0,0,"None","None","None",0,"8","2006","WD","Normal",NA,2280,3,504,11,11
"2840",2840,"20","RL",69.2055921052632,8685,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","Mn","GLQ",846,"Unf",0,579,1425,"GasA","Ex","Y","SBrkr",1425,0,0,1425,1,0,2,0,3,1,"TA",5,"Typ",0,"None","Attchd",1998,"RFn",2,591,"TA","TA","Y",0,130,0,0,0,0,"None","None","None",0,"5","2006","WD","Normal",NA,2850,3,130,8,8
"2841",2841,"60","RL",68,9272,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","GLQ",500,"Unf",0,342,842,"GasA","Ex","Y","SBrkr",856,893,0,1749,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1999,"RFn",2,515,"TA","TA","Y",140,85,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2591,3,225,7,7
"2842",2842,"60","RL",72,13426,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","Mn","GLQ",894,"Unf",0,57,951,"GasA","Ex","Y","SBrkr",951,828,0,1779,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1999,"Fin",2,586,"TA","TA","Y",208,107,0,0,0,0,"None","None","None",0,"9","2006","WD","Normal",NA,2730,4,315,7,6
"2843",2843,"60","RL",50,8340,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","6","6",1977,1977,"Gable","CompShg","HdBoard","Plywood","BrkFace",62,"TA","TA","CBlock","TA","TA","Av","GLQ",509,"Unf",0,166,675,"GasA","TA","Y","SBrkr",686,702,0,1388,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Attchd",1977,"Unf",1,317,"TA","TA","Y",406,36,0,0,0,0,"None","None","None",0,"12","2006","WD","Normal",NA,2063,2,442,29,29
"2844",2844,"80","RL",42,10385,"Pave","None","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","SLvl","6","6",1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",123,"TA","TA","CBlock","TA","Gd","Av","ALQ",595,"LwQ",400,0,995,"GasA","TA","Y","SBrkr",1282,0,0,1282,0,1,2,0,3,1,"TA",6,"Typ",0,"None","Detchd",1989,"Unf",3,672,"Fa","TA","Y",386,0,0,0,0,0,"None","None","None",0,"4","2006","WD","Normal",NA,2277,2,386,28,28
"2845",2845,"20","RL",60,7200,"Pave","None","Reg","Low","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","8",1972,1972,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",437,"Unf",0,427,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Detchd",1977,"Unf",1,297,"TA","TA","Y",0,0,0,0,0,0,"None","MnPrv","None",0,"3","2006","WD","Normal",NA,1728,1,0,34,34
"2846",2846,"60","RL",69.2055921052632,9930,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",199,"Gd","TA","PConc","TA","TA","No","GLQ",456,"Unf",0,370,826,"GasA","Ex","Y","SBrkr",878,884,0,1762,0,0,2,1,3,1,"Gd",6,"Typ",0,"None","Attchd",2002,"Fin",2,591,"TA","TA","Y",320,54,0,0,0,0,"None","None","None",0,"7","2006","WD","Normal",NA,2588,3,374,4,4
"2847",2847,"60","RL",45,9468,"Pave","None","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story","6","5",1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",148,"TA","TA","PConc","TA","TA","Mn","GLQ",639,"Unf",0,201,840,"GasA","Ex","Y","SBrkr",840,915,0,1755,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1999,"RFn",2,530,"TA","TA","Y",176,73,0,0,0,0,"None","None","None",0,"8","2006","WD","Normal",NA,2595,4,249,7,7
"2848",2848,"20","RL",69.2055921052632,11088,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","8","5",2002,2002,"Hip","CompShg","Stucco","Stucco","None",0,"Gd","TA","PConc","TA","TA","No","GLQ",872,"Unf",0,476,1348,"GasA","Ex","Y","SBrkr",1358,0,0,1358,1,0,1,1,1,1,"Gd",5,"Typ",1,"TA","Attchd",2002,"Unf",2,418,"TA","TA","Y",68,166,0,0,0,0,"None","None","None",0,"6","2006","WD","Normal",NA,2706,3,234,4,4
"2849",2849,"60","RL",70,8726,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,872,872,"GasA","Ex","Y","SBrkr",872,1037,0,1909,0,0,2,1,4,1,"Gd",8,"Typ",0,"None","BuiltIn",2002,"RFn",2,529,"TA","TA","Y",0,108,0,0,0,0,"None","None","None",0,"9","2006","WD","Normal",NA,2781,3,108,4,4
"2850",2850,"60","RL",67,10566,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","8","5",1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",261,"Gd","TA","PConc","TA","TA","Av","GLQ",920,"Unf",0,170,1090,"GasA","Ex","Y","SBrkr",1090,1124,0,2214,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1999,"Fin",3,646,"TA","TA","Y",197,80,0,0,0,0,"None","None","None",0,"7","2006","WD","Normal",NA,3304,4,277,7,7
"2851",2851,"60","RL",69.2055921052632,21533,"Pave","None","IR2","Lvl","AllPub","FR2","Gtl","CollgCr","Feedr","Norm","1Fam","2Story","7","5",1996,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Ex","Y","SBrkr",1065,984,0,2049,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1997,"Unf",2,467,"TA","TA","Y",120,48,0,0,0,0,"None","None","None",0,"8","2006","WD","Normal",NA,3114,3,168,10,9
"2852",2852,"60","RL",90,11250,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",227,"TA","TA","PConc","TA","TA","Mn","ALQ",796,"Unf",0,258,1054,"GasA","Ex","Y","SBrkr",1070,869,0,1939,0,1,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"RFn",3,555,"TA","TA","Y",128,84,0,0,0,0,"None","None","None",0,"5","2006","WD","Normal",NA,2993,3,212,8,8
"2853",2853,"60","RL",90,11250,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",1995,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Av","GLQ",685,"Unf",0,245,930,"GasA","Ex","Y","SBrkr",950,1045,0,1995,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1995,"RFn",2,610,"TA","TA","Y",275,170,0,0,0,0,"None","None","None",0,"7","2006","WD","Normal",NA,2925,4,445,11,10
"2854",2854,"120","RM",37,4435,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","6","5",2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",170,"Gd","TA","PConc","TA","TA","Av","GLQ",717,"Unf",0,131,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",4,"Typ",0,"None","Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,"None","None","None",0,"4","2006","WD","Normal",NA,1696,2,140,3,3
